scient_name,disease,no_doses,scient_name_fk,number,mfr_place,expiration
Mike2591,Chickenpox,30,Mike2591,259125912591,uk,
Mike2592,Chickenpox,10,Mike2592,259225922592,usa,
Mike2593,Chickenpox,30,Mike2593,259325932593,uk,
Mike2594,Chickenpox,10,Mike2594,259425942594,usa,
Mike2595,Chickenpox,30,Mike2595,259525952595,uk,
Mike2596,Chickenpox,10,Mike2596,259625962596,usa,
Mike2597,Chickenpox,30,Mike2597,259725972597,uk,
Mike2598,Chickenpox,10,Mike2598,259825982598,usa,
Mike2599,Chickenpox,30,Mike2599,259925992599,uk,
Mike2600,Chickenpox,10,Mike2600,260026002600,usa,
Mike2601,Chickenpox,30,Mike2601,260126012601,uk,
Mike2602,Chickenpox,10,Mike2602,260226022602,usa,
Mike2603,Chickenpox,30,Mike2603,260326032603,uk,
Mike2604,Chickenpox,10,Mike2604,260426042604,usa,
Mike2605,Chickenpox,30,Mike2605,260526052605,uk,
Mike2606,Chickenpox,10,Mike2606,260626062606,usa,
Mike2607,Chickenpox,30,Mike2607,260726072607,uk,
Mike2608,Chickenpox,10,Mike2608,260826082608,usa,
Mike2609,Chickenpox,30,Mike2609,260926092609,uk,
Mike2610,Chickenpox,10,Mike2610,261026102610,usa,
Mike2611,Chickenpox,30,Mike2611,261126112611,uk,
Mike2612,Chickenpox,10,Mike2612,261226122612,usa,
Mike2613,Chickenpox,30,Mike2613,261326132613,uk,
Mike2614,Chickenpox,10,Mike2614,261426142614,usa,
Mike2615,Chickenpox,30,Mike2615,261526152615,uk,
Mike2616,Chickenpox,10,Mike2616,261626162616,usa,
Mike2617,Chickenpox,30,Mike2617,261726172617,uk,
Mike2618,Chickenpox,10,Mike2618,261826182618,usa,
Mike2619,Chickenpox,30,Mike2619,261926192619,uk,
Mike2620,Chickenpox,10,Mike2620,262026202620,usa,
Mike2621,Chickenpox,30,Mike2621,262126212621,uk,
Mike2622,Chickenpox,10,Mike2622,262226222622,usa,
Mike2623,Chickenpox,30,Mike2623,262326232623,uk,
Mike2624,Chickenpox,10,Mike2624,262426242624,usa,
Mike2625,Chickenpox,30,Mike2625,262526252625,uk,
Mike2626,Chickenpox,10,Mike2626,262626262626,usa,
Mike2627,Chickenpox,30,Mike2627,262726272627,uk,
Mike2628,Chickenpox,10,Mike2628,262826282628,usa,
Mike2629,Chickenpox,30,Mike2629,262926292629,uk,
Mike2630,Chickenpox,10,Mike2630,263026302630,usa,
Mike2631,Chickenpox,30,Mike2631,263126312631,uk,
Mike2632,Chickenpox,10,Mike2632,263226322632,usa,
Mike2633,Chickenpox,30,Mike2633,263326332633,uk,
Mike2634,Chickenpox,10,Mike2634,263426342634,usa,
Mike2635,Chickenpox,30,Mike2635,263526352635,uk,
Mike2636,Chickenpox,10,Mike2636,263626362636,usa,
Mike2637,Chickenpox,30,Mike2637,263726372637,uk,
Mike2638,Chickenpox,10,Mike2638,263826382638,usa,
Mike2639,Chickenpox,30,Mike2639,263926392639,uk,
Mike2640,Chickenpox,10,Mike2640,264026402640,usa,
Mike2641,Chickenpox,30,Mike2641,264126412641,uk,
Mike2642,Chickenpox,10,Mike2642,264226422642,usa,
Mike2643,Chickenpox,30,Mike2643,264326432643,uk,
Mike2644,Chickenpox,10,Mike2644,264426442644,usa,
Mike2645,Chickenpox,30,Mike2645,264526452645,uk,
Mike2646,Chickenpox,10,Mike2646,264626462646,usa,
Mike2647,Chickenpox,30,Mike2647,264726472647,uk,
Mike2648,Chickenpox,10,Mike2648,264826482648,usa,
Mike2649,Chickenpox,30,Mike2649,264926492649,uk,
Mike2650,Chickenpox,10,Mike2650,265026502650,usa,
Mike2651,Chickenpox,30,Mike2651,265126512651,uk,
Mike2652,Chickenpox,10,Mike2652,265226522652,usa,
Mike2653,Chickenpox,30,Mike2653,265326532653,uk,
Mike2654,Chickenpox,10,Mike2654,265426542654,usa,
Mike2655,Chickenpox,30,Mike2655,265526552655,uk,
Mike2656,Chickenpox,10,Mike2656,265626562656,usa,
Mike2657,Chickenpox,30,Mike2657,265726572657,uk,
Mike2658,Chickenpox,10,Mike2658,265826582658,usa,
Mike2659,Chickenpox,30,Mike2659,265926592659,uk,
Mike2660,Chickenpox,10,Mike2660,266026602660,usa,
Mike2661,Chickenpox,30,Mike2661,266126612661,uk,
Mike2662,Chickenpox,10,Mike2662,266226622662,usa,
Mike2663,Chickenpox,30,Mike2663,266326632663,uk,
Mike2664,Chickenpox,10,Mike2664,266426642664,usa,
Mike2665,Chickenpox,30,Mike2665,266526652665,uk,
Mike2666,Chickenpox,10,Mike2666,266626662666,usa,
Mike2667,Chickenpox,30,Mike2667,266726672667,uk,
Mike2668,Chickenpox,10,Mike2668,266826682668,usa,
Mike2669,Chickenpox,30,Mike2669,266926692669,uk,
Mike2670,Chickenpox,10,Mike2670,267026702670,usa,
Mike2671,Chickenpox,30,Mike2671,267126712671,uk,
Mike2672,Chickenpox,10,Mike2672,267226722672,usa,
Mike2673,Chickenpox,30,Mike2673,267326732673,uk,
Mike2674,Chickenpox,10,Mike2674,267426742674,usa,
Mike2675,Chickenpox,30,Mike2675,267526752675,uk,
Mike2676,Chickenpox,10,Mike2676,267626762676,usa,
Mike2677,Chickenpox,30,Mike2677,267726772677,uk,
Mike2678,Chickenpox,10,Mike2678,267826782678,usa,
Mike2679,Chickenpox,30,Mike2679,267926792679,uk,
Mike2680,Chickenpox,10,Mike2680,268026802680,usa,
Mike2681,Chickenpox,30,Mike2681,268126812681,uk,
Mike2682,Chickenpox,10,Mike2682,268226822682,usa,
Mike2683,Chickenpox,30,Mike2683,268326832683,uk,
Mike2684,Chickenpox,10,Mike2684,268426842684,usa,
Mike2685,Chickenpox,30,Mike2685,268526852685,uk,
Mike2686,Chickenpox,10,Mike2686,268626862686,usa,
Mike2687,Chickenpox,30,Mike2687,268726872687,uk,
Mike2688,Chickenpox,10,Mike2688,268826882688,usa,
Mike2689,Chickenpox,30,Mike2689,268926892689,uk,
Mike2690,Chickenpox,10,Mike2690,269026902690,usa,
Mike2691,Chickenpox,30,Mike2691,269126912691,uk,
Mike2692,Chickenpox,10,Mike2692,269226922692,usa,
Mike2693,Chickenpox,30,Mike2693,269326932693,uk,
Mike2694,Chickenpox,10,Mike2694,269426942694,usa,
Mike2695,Chickenpox,30,Mike2695,269526952695,uk,
Mike2696,Chickenpox,10,Mike2696,269626962696,usa,
Mike2697,Chickenpox,30,Mike2697,269726972697,uk,
Mike2698,Chickenpox,10,Mike2698,269826982698,usa,
Mike2699,Chickenpox,30,Mike2699,269926992699,uk,
Mike2700,Chickenpox,10,Mike2700,270027002700,usa,
Mike2701,Chickenpox,30,Mike2701,270127012701,uk,
Mike2702,Chickenpox,10,Mike2702,270227022702,usa,
Mike2703,Chickenpox,30,Mike2703,270327032703,uk,
Mike2704,Chickenpox,10,Mike2704,270427042704,usa,
Mike2705,Chickenpox,30,Mike2705,270527052705,uk,
Mike2706,Chickenpox,10,Mike2706,270627062706,usa,
Mike2707,Chickenpox,30,Mike2707,270727072707,uk,
Mike2708,Chickenpox,10,Mike2708,270827082708,usa,
Mike2709,Chickenpox,30,Mike2709,270927092709,uk,
Mike2710,Chickenpox,10,Mike2710,271027102710,usa,
Mike2711,Chickenpox,30,Mike2711,271127112711,uk,
Mike2712,Chickenpox,10,Mike2712,271227122712,usa,
Mike2713,Chickenpox,30,Mike2713,271327132713,uk,
Mike2714,Chickenpox,10,Mike2714,271427142714,usa,
Mike2715,Chickenpox,30,Mike2715,271527152715,uk,
Mike2716,Chickenpox,10,Mike2716,271627162716,usa,
Mike2717,Chickenpox,30,Mike2717,271727172717,uk,
Mike2718,Chickenpox,10,Mike2718,271827182718,usa,
Mike2719,Chickenpox,30,Mike2719,271927192719,uk,
Mike2720,Chickenpox,10,Mike2720,272027202720,usa,
Mike2721,Chickenpox,30,Mike2721,272127212721,uk,
Mike2722,Chickenpox,10,Mike2722,272227222722,usa,
Mike2723,Chickenpox,30,Mike2723,272327232723,uk,
Mike2724,Chickenpox,10,Mike2724,272427242724,usa,
Mike2725,Chickenpox,30,Mike2725,272527252725,uk,
Mike2726,Chickenpox,10,Mike2726,272627262726,usa,
Mike2727,Chickenpox,30,Mike2727,272727272727,uk,
Mike2728,Chickenpox,10,Mike2728,272827282728,usa,
Mike2729,Chickenpox,30,Mike2729,272927292729,uk,
Mike2730,Chickenpox,10,Mike2730,273027302730,usa,
Mike2731,Chickenpox,30,Mike2731,273127312731,uk,
Mike2732,Chickenpox,10,Mike2732,273227322732,usa,
Mike2733,Chickenpox,30,Mike2733,273327332733,uk,
Mike2734,Chickenpox,10,Mike2734,273427342734,usa,
Mike2735,Chickenpox,30,Mike2735,273527352735,uk,
Mike2736,Chickenpox,10,Mike2736,273627362736,usa,
Mike2737,Chickenpox,30,Mike2737,273727372737,uk,
Mike2738,Chickenpox,10,Mike2738,273827382738,usa,
Mike2739,Chickenpox,30,Mike2739,273927392739,uk,
Mike2740,Chickenpox,10,Mike2740,274027402740,usa,
Mike2741,Chickenpox,30,Mike2741,274127412741,uk,
Mike2742,Chickenpox,10,Mike2742,274227422742,usa,
Mike2743,Chickenpox,30,Mike2743,274327432743,uk,
Mike2744,Chickenpox,10,Mike2744,274427442744,usa,
Mike2745,Chickenpox,30,Mike2745,274527452745,uk,
Mike2746,Chickenpox,10,Mike2746,274627462746,usa,
Mike2747,Chickenpox,30,Mike2747,274727472747,uk,
Mike2748,Chickenpox,10,Mike2748,274827482748,usa,
Mike2749,Chickenpox,30,Mike2749,274927492749,uk,
Mike2750,Chickenpox,10,Mike2750,275027502750,usa,
Mike2751,Chickenpox,30,Mike2751,275127512751,uk,
Mike2752,Chickenpox,10,Mike2752,275227522752,usa,
Mike2753,Chickenpox,30,Mike2753,275327532753,uk,
Mike2754,Chickenpox,10,Mike2754,275427542754,usa,
Mike2755,Chickenpox,30,Mike2755,275527552755,uk,
Mike2756,Chickenpox,10,Mike2756,275627562756,usa,
Mike2757,Chickenpox,30,Mike2757,275727572757,uk,
Mike2758,Chickenpox,10,Mike2758,275827582758,usa,
Mike2759,Chickenpox,30,Mike2759,275927592759,uk,
Mike2760,Chickenpox,10,Mike2760,276027602760,usa,
Mike2761,Chickenpox,30,Mike2761,276127612761,uk,
Mike2762,Chickenpox,10,Mike2762,276227622762,usa,
Mike2763,Chickenpox,30,Mike2763,276327632763,uk,
Mike2764,Chickenpox,10,Mike2764,276427642764,usa,
Mike2765,Chickenpox,30,Mike2765,276527652765,uk,
Mike2766,Chickenpox,10,Mike2766,276627662766,usa,
Mike2767,Chickenpox,30,Mike2767,276727672767,uk,
Mike2768,Chickenpox,10,Mike2768,276827682768,usa,
Mike2769,Chickenpox,30,Mike2769,276927692769,uk,
Mike2770,Chickenpox,10,Mike2770,277027702770,usa,
Mike2771,Chickenpox,30,Mike2771,277127712771,uk,
Mike2772,Chickenpox,10,Mike2772,277227722772,usa,
Mike2773,Chickenpox,30,Mike2773,277327732773,uk,
Mike2774,Chickenpox,10,Mike2774,277427742774,usa,
Mike2775,Chickenpox,30,Mike2775,277527752775,uk,
Mike2776,Chickenpox,10,Mike2776,277627762776,usa,
Mike2777,Chickenpox,30,Mike2777,277727772777,uk,
Mike2778,Chickenpox,10,Mike2778,277827782778,usa,
Mike2779,Chickenpox,30,Mike2779,277927792779,uk,
Mike2780,Chickenpox,10,Mike2780,278027802780,usa,
Mike2781,Chickenpox,30,Mike2781,278127812781,uk,
Mike2782,Chickenpox,10,Mike2782,278227822782,usa,
Mike2783,Chickenpox,30,Mike2783,278327832783,uk,
Mike2784,Chickenpox,10,Mike2784,278427842784,usa,
Mike2785,Chickenpox,30,Mike2785,278527852785,uk,
Mike2786,Chickenpox,10,Mike2786,278627862786,usa,
Mike2787,Chickenpox,30,Mike2787,278727872787,uk,
Mike2788,Chickenpox,10,Mike2788,278827882788,usa,
Mike2789,Chickenpox,30,Mike2789,278927892789,uk,
Mike2790,Chickenpox,10,Mike2790,279027902790,usa,
Mike2791,Chickenpox,30,Mike2791,279127912791,uk,
Mike2792,Chickenpox,10,Mike2792,279227922792,usa,
Mike2793,Chickenpox,30,Mike2793,279327932793,uk,
Mike2794,Chickenpox,10,Mike2794,279427942794,usa,
Mike2795,Chickenpox,30,Mike2795,279527952795,uk,
Mike2796,Chickenpox,10,Mike2796,279627962796,usa,
Mike2797,Chickenpox,30,Mike2797,279727972797,uk,
Mike2798,Chickenpox,10,Mike2798,279827982798,usa,
Mike2799,Chickenpox,30,Mike2799,279927992799,uk,
Mike2800,Chickenpox,10,Mike2800,280028002800,usa,
Mike2801,Chickenpox,30,Mike2801,280128012801,uk,
Mike2802,Chickenpox,10,Mike2802,280228022802,usa,
Mike2803,Chickenpox,30,Mike2803,280328032803,uk,
Mike2804,Chickenpox,10,Mike2804,280428042804,usa,
Mike2805,Chickenpox,30,Mike2805,280528052805,uk,
Mike2806,Chickenpox,10,Mike2806,280628062806,usa,
Mike2807,Chickenpox,30,Mike2807,280728072807,uk,
Mike2808,Chickenpox,10,Mike2808,280828082808,usa,
Mike2809,Chickenpox,30,Mike2809,280928092809,uk,
Mike2810,Chickenpox,10,Mike2810,281028102810,usa,
Mike2811,Chickenpox,30,Mike2811,281128112811,uk,
Mike2812,Chickenpox,10,Mike2812,281228122812,usa,
Mike2813,Chickenpox,30,Mike2813,281328132813,uk,
Mike2814,Chickenpox,10,Mike2814,281428142814,usa,
Mike2815,Chickenpox,30,Mike2815,281528152815,uk,
Mike2816,Chickenpox,10,Mike2816,281628162816,usa,
Mike2817,Chickenpox,30,Mike2817,281728172817,uk,
Mike2818,Chickenpox,10,Mike2818,281828182818,usa,
Mike2819,Chickenpox,30,Mike2819,281928192819,uk,
Mike2820,Chickenpox,10,Mike2820,282028202820,usa,
Mike2821,Chickenpox,30,Mike2821,282128212821,uk,
Mike2822,Chickenpox,10,Mike2822,282228222822,usa,
Mike2823,Chickenpox,30,Mike2823,282328232823,uk,
Mike2824,Chickenpox,10,Mike2824,282428242824,usa,
Mike2825,Chickenpox,30,Mike2825,282528252825,uk,
Mike2826,Chickenpox,10,Mike2826,282628262826,usa,
Mike2827,Chickenpox,30,Mike2827,282728272827,uk,
Mike2828,Chickenpox,10,Mike2828,282828282828,usa,
Mike2829,Chickenpox,30,Mike2829,282928292829,uk,
Mike2830,Chickenpox,10,Mike2830,283028302830,usa,
Mike2831,Chickenpox,30,Mike2831,283128312831,uk,
Mike2832,Chickenpox,10,Mike2832,283228322832,usa,
Mike2833,Chickenpox,30,Mike2833,283328332833,uk,
Mike2834,Chickenpox,10,Mike2834,283428342834,usa,
Mike2835,Chickenpox,30,Mike2835,283528352835,uk,
Mike2836,Chickenpox,10,Mike2836,283628362836,usa,
Mike2837,Chickenpox,30,Mike2837,283728372837,uk,
Mike2838,Chickenpox,10,Mike2838,283828382838,usa,
Mike2839,Chickenpox,30,Mike2839,283928392839,uk,
Mike2840,Chickenpox,10,Mike2840,284028402840,usa,
Mike2841,Chickenpox,30,Mike2841,284128412841,uk,
Mike2842,Chickenpox,10,Mike2842,284228422842,usa,
Mike2843,Chickenpox,30,Mike2843,284328432843,uk,
Mike2844,Chickenpox,10,Mike2844,284428442844,usa,
Mike2845,Chickenpox,30,Mike2845,284528452845,uk,
Mike2846,Chickenpox,10,Mike2846,284628462846,usa,
Mike2847,Chickenpox,30,Mike2847,284728472847,uk,
Mike2848,Chickenpox,10,Mike2848,284828482848,usa,
Mike2849,Chickenpox,30,Mike2849,284928492849,uk,
Mike2850,Chickenpox,10,Mike2850,285028502850,usa,
Mike2851,Chickenpox,30,Mike2851,285128512851,uk,
Mike2852,Chickenpox,10,Mike2852,285228522852,usa,
Mike2853,Chickenpox,30,Mike2853,285328532853,uk,
Mike2854,Chickenpox,10,Mike2854,285428542854,usa,
Mike2855,Chickenpox,30,Mike2855,285528552855,uk,
Mike2856,Chickenpox,10,Mike2856,285628562856,usa,
Mike2857,Chickenpox,30,Mike2857,285728572857,uk,
Mike2858,Chickenpox,10,Mike2858,285828582858,usa,
Mike2859,Chickenpox,30,Mike2859,285928592859,uk,
Mike2860,Chickenpox,10,Mike2860,286028602860,usa,
Mike2861,Chickenpox,30,Mike2861,286128612861,uk,
Mike2862,Chickenpox,10,Mike2862,286228622862,usa,
Mike2863,Chickenpox,30,Mike2863,286328632863,uk,
Mike2864,Chickenpox,10,Mike2864,286428642864,usa,
Mike2865,Chickenpox,30,Mike2865,286528652865,uk,
Mike2866,Chickenpox,10,Mike2866,286628662866,usa,
Mike2867,Chickenpox,30,Mike2867,286728672867,uk,
Mike2868,Chickenpox,10,Mike2868,286828682868,usa,
Mike2869,Chickenpox,30,Mike2869,286928692869,uk,
Mike2870,Chickenpox,10,Mike2870,287028702870,usa,
Mike2871,Chickenpox,30,Mike2871,287128712871,uk,
Mike2872,Chickenpox,10,Mike2872,287228722872,usa,
Mike2873,Chickenpox,30,Mike2873,287328732873,uk,
Mike2874,Chickenpox,10,Mike2874,287428742874,usa,
Mike2875,Chickenpox,30,Mike2875,287528752875,uk,
Mike2876,Chickenpox,10,Mike2876,287628762876,usa,
Mike2877,Chickenpox,30,Mike2877,287728772877,uk,
Mike2878,Chickenpox,10,Mike2878,287828782878,usa,
Mike2879,Chickenpox,30,Mike2879,287928792879,uk,
Mike2880,Chickenpox,10,Mike2880,288028802880,usa,
Mike2881,Chickenpox,30,Mike2881,288128812881,uk,
Mike2882,Chickenpox,10,Mike2882,288228822882,usa,
Mike2883,Chickenpox,30,Mike2883,288328832883,uk,
Mike2884,Chickenpox,10,Mike2884,288428842884,usa,
Mike2885,Chickenpox,30,Mike2885,288528852885,uk,
Mike2886,Chickenpox,10,Mike2886,288628862886,usa,
Mike2887,Chickenpox,30,Mike2887,288728872887,uk,
Mike2888,Chickenpox,10,Mike2888,288828882888,usa,
Mike2889,Chickenpox,30,Mike2889,288928892889,uk,
Mike2890,Chickenpox,10,Mike2890,289028902890,usa,
Mike2891,Chickenpox,30,Mike2891,289128912891,uk,
Mike2892,Chickenpox,10,Mike2892,289228922892,usa,
Mike2893,Chickenpox,30,Mike2893,289328932893,uk,
Mike2894,Chickenpox,10,Mike2894,289428942894,usa,
Mike2895,Chickenpox,30,Mike2895,289528952895,uk,
Mike2896,Chickenpox,10,Mike2896,289628962896,usa,
Mike2897,Chickenpox,30,Mike2897,289728972897,uk,
Mike2898,Chickenpox,10,Mike2898,289828982898,usa,
Mike2899,Chickenpox,30,Mike2899,289928992899,uk,
Mike2900,Chickenpox,10,Mike2900,290029002900,usa,
Mike2901,Chickenpox,30,Mike2901,290129012901,uk,
Mike2902,Chickenpox,10,Mike2902,290229022902,usa,
Mike2903,Chickenpox,30,Mike2903,290329032903,uk,
Mike2904,Chickenpox,10,Mike2904,290429042904,usa,
Mike2905,Chickenpox,30,Mike2905,290529052905,uk,
Mike2906,Chickenpox,10,Mike2906,290629062906,usa,
Mike2907,Chickenpox,30,Mike2907,290729072907,uk,
Mike2908,Chickenpox,10,Mike2908,290829082908,usa,
Mike2909,Chickenpox,30,Mike2909,290929092909,uk,
Mike2910,Chickenpox,10,Mike2910,291029102910,usa,
Mike2911,Chickenpox,30,Mike2911,291129112911,uk,
Mike2912,Chickenpox,10,Mike2912,291229122912,usa,
Mike2913,Chickenpox,30,Mike2913,291329132913,uk,
Mike2914,Chickenpox,10,Mike2914,291429142914,usa,
Mike2915,Chickenpox,30,Mike2915,291529152915,uk,
Mike2916,Chickenpox,10,Mike2916,291629162916,usa,
Mike2917,Chickenpox,30,Mike2917,291729172917,uk,
Mike2918,Chickenpox,10,Mike2918,291829182918,usa,
Mike2919,Chickenpox,30,Mike2919,291929192919,uk,
Mike2920,Chickenpox,10,Mike2920,292029202920,usa,
Mike2921,Chickenpox,30,Mike2921,292129212921,uk,
Mike2922,Chickenpox,10,Mike2922,292229222922,usa,
Mike2923,Chickenpox,30,Mike2923,292329232923,uk,
Mike2924,Chickenpox,10,Mike2924,292429242924,usa,
Mike2925,Chickenpox,30,Mike2925,292529252925,uk,
Mike2926,Chickenpox,10,Mike2926,292629262926,usa,
Mike2927,Chickenpox,30,Mike2927,292729272927,uk,
Mike2928,Chickenpox,10,Mike2928,292829282928,usa,
Mike2929,Chickenpox,30,Mike2929,292929292929,uk,
Mike2930,Chickenpox,10,Mike2930,293029302930,usa,
Mike2931,Chickenpox,30,Mike2931,293129312931,uk,
Mike2932,Chickenpox,10,Mike2932,293229322932,usa,
Mike2933,Chickenpox,30,Mike2933,293329332933,uk,
Mike2934,Chickenpox,10,Mike2934,293429342934,usa,
Mike2935,Chickenpox,30,Mike2935,293529352935,uk,
Mike2936,Chickenpox,10,Mike2936,293629362936,usa,
Mike2937,Chickenpox,30,Mike2937,293729372937,uk,
Mike2938,Chickenpox,10,Mike2938,293829382938,usa,
Mike2939,Chickenpox,30,Mike2939,293929392939,uk,
Mike2940,Chickenpox,10,Mike2940,294029402940,usa,
Mike2941,Chickenpox,30,Mike2941,294129412941,uk,
Mike2942,Chickenpox,10,Mike2942,294229422942,usa,
Mike2943,Chickenpox,30,Mike2943,294329432943,uk,
Mike2944,Chickenpox,10,Mike2944,294429442944,usa,
Mike2945,Chickenpox,30,Mike2945,294529452945,uk,
Mike2946,Chickenpox,10,Mike2946,294629462946,usa,
Mike2947,Chickenpox,30,Mike2947,294729472947,uk,
Mike2948,Chickenpox,10,Mike2948,294829482948,usa,
Mike2949,Chickenpox,30,Mike2949,294929492949,uk,
Mike2950,Chickenpox,10,Mike2950,295029502950,usa,
Mike2951,Chickenpox,30,Mike2951,295129512951,uk,
Mike2952,Chickenpox,10,Mike2952,295229522952,usa,
Mike2953,Chickenpox,30,Mike2953,295329532953,uk,
Mike2954,Chickenpox,10,Mike2954,295429542954,usa,
Mike2955,Chickenpox,30,Mike2955,295529552955,uk,
Mike2956,Chickenpox,10,Mike2956,295629562956,usa,
Mike2957,Chickenpox,30,Mike2957,295729572957,uk,
Mike2958,Chickenpox,10,Mike2958,295829582958,usa,
Mike2959,Chickenpox,30,Mike2959,295929592959,uk,
Mike2960,Chickenpox,10,Mike2960,296029602960,usa,
Mike2961,Chickenpox,30,Mike2961,296129612961,uk,
Mike2962,Chickenpox,10,Mike2962,296229622962,usa,
Mike2963,Chickenpox,30,Mike2963,296329632963,uk,
Mike2964,Chickenpox,10,Mike2964,296429642964,usa,
Mike2965,Chickenpox,30,Mike2965,296529652965,uk,
Mike2966,Chickenpox,10,Mike2966,296629662966,usa,
Mike2967,Chickenpox,30,Mike2967,296729672967,uk,
Mike2968,Chickenpox,10,Mike2968,296829682968,usa,
Mike2969,Chickenpox,30,Mike2969,296929692969,uk,
Mike2970,Chickenpox,10,Mike2970,297029702970,usa,
Mike2971,Chickenpox,30,Mike2971,297129712971,uk,
Mike2972,Chickenpox,10,Mike2972,297229722972,usa,
Mike2973,Chickenpox,30,Mike2973,297329732973,uk,
Mike2974,Chickenpox,10,Mike2974,297429742974,usa,
Mike2975,Chickenpox,30,Mike2975,297529752975,uk,
Mike2976,Chickenpox,10,Mike2976,297629762976,usa,
Mike2977,Chickenpox,30,Mike2977,297729772977,uk,
Mike2978,Chickenpox,10,Mike2978,297829782978,usa,
Mike2979,Chickenpox,30,Mike2979,297929792979,uk,
Mike2980,Chickenpox,10,Mike2980,298029802980,usa,
Mike2981,Chickenpox,30,Mike2981,298129812981,uk,
Mike2982,Chickenpox,10,Mike2982,298229822982,usa,
Mike2983,Chickenpox,30,Mike2983,298329832983,uk,
Mike2984,Chickenpox,10,Mike2984,298429842984,usa,
Mike2985,Chickenpox,30,Mike2985,298529852985,uk,
Mike2986,Chickenpox,10,Mike2986,298629862986,usa,
Mike2987,Chickenpox,30,Mike2987,298729872987,uk,
Mike2988,Chickenpox,10,Mike2988,298829882988,usa,
Mike2989,Chickenpox,30,Mike2989,298929892989,uk,
Mike2990,Chickenpox,10,Mike2990,299029902990,usa,
Mike2991,Chickenpox,30,Mike2991,299129912991,uk,
Mike2992,Chickenpox,10,Mike2992,299229922992,usa,
Mike2993,Chickenpox,30,Mike2993,299329932993,uk,
Mike2994,Chickenpox,10,Mike2994,299429942994,usa,
Mike2995,Chickenpox,30,Mike2995,299529952995,uk,
Mike2996,Chickenpox,10,Mike2996,299629962996,usa,
Mike2997,Chickenpox,30,Mike2997,299729972997,uk,
Mike2998,Chickenpox,10,Mike2998,299829982998,usa,
Mike2999,Chickenpox,30,Mike2999,299929992999,uk,
